id,class,D_sum,D_count,D_mean,D_squarred_difference,D_standard_error,D_max,D_min,K_sum,K_count,K_mean,K_squarred_difference,K_standard_error,K_max,K_min
105,,-418.8269610986964,2836.500000000074,0.0,102.9679764844674,0.0,-7.676121291147477e-08,-0.6288051226168054,-186.7196660568286,1272.3333333333303,0.0,43.18187810614974,0.0,-1.2624057976961502e-07,-0.5816589079907175
106,,-613.3399432497888,2904.5000000000764,0.0,113.73794568806721,0.0,-1.3334942663224955e-06,-0.9363487683325108,-181.54682621462663,1239.8333333333305,0.0,43.34603726351751,0.0,-2.826495158851773e-06,-0.7073449912381697
107,,-842.3152766004479,2832.6666666667497,0.0,175.91678704892155,0.0,-4.098131988834952e-07,-0.7959928159075773,-179.17790584270375,1170.6666666666736,0.0,62.17334563228296,0.0,-8.594559033923064e-07,-0.8030389024467742
108,,-329.1333589851304,2766.0000000000764,0.0,261.30640079244415,0.0,-1.0600136384207763e-06,-0.823857529790348,-302.6456969747425,1321.8333333333273,0.0,96.85418875068842,0.0,-1.7282791271136306e-06,-0.7339378852392389
109,,-897.2425465812411,2940.333333333411,0.0,168.0748079770289,0.0,-2.3330049752777026e-06,-0.9523230208173892,-218.14549785356678,1234.499999999999,0.0,69.71115377882548,0.0,-4.2670760722896025e-07,-0.9426817283414444
110,,-778.3636959819664,2891.500000000079,0.0,149.50583547425057,0.0,-3.792464926803851e-06,-0.8555034409339741,-162.96556582968958,1184.0000000000089,0.0,45.81232226412887,0.0,-1.8790490711641054e-06,-0.7350049612886749
111,,-753.9759738610704,2894.6666666667466,0.0,142.333924293525,0.0,-6.421626880352404e-07,-0.8787805351427903,-170.02491922559255,1221.8333333333353,0.0,48.82008152847691,0.0,-8.302828816912777e-07,-0.7568514705020742
112,,-652.1107527892636,2873.8333333334117,0.0,124.12272103632641,0.0,-2.8151667729993e-06,-0.8925069696650002,-157.14428436158522,1215.833333333334,0.0,42.52575076544646,0.0,-5.089277123137e-08,-0.738848419677453
113,,-481.5990654232988,2899.3333333334185,0.0,88.05028513793879,0.0,-1.5103121963867454e-07,-0.8100440594362394,-174.19408136660354,1249.3333333333323,0.0,38.46163638957877,0.0,-5.496731872274935e-08,-0.5353331845008519
114,,-859.1897047368057,2853.166666666743,0.0,199.0762067922054,0.0,-9.101952309493205e-07,-0.8627390769406721,-171.27536917463914,1184.3333333333414,0.0,57.68356524588113,0.0,-1.0220312451690916e-06,-0.7718473703468589
115,,-293.48412633771034,2788.666666666739,0.0,78.78640364277064,0.0,-9.34824026604317e-07,-0.7201656986984405,-165.79516203133753,1299.3333333333285,0.0,31.595318001461877,0.0,-4.884110344041586e-07,-0.8191110286696893
116,,-694.8929593730361,2900.5000000000878,0.0,135.74470013981042,0.0,-5.519400313706676e-07,-0.7790163745215956,-204.84026018558674,1244.166666666662,0.0,59.593364851622326,0.0,-1.8858989451535303e-06,-0.6700091616953471
