id,class,D_sum,D_count,D_mean,D_squarred_difference,D_standard_error,D_max,D_min,K_sum,K_count,K_mean,K_squarred_difference,K_standard_error,K_max,K_min
6625,,339.7184979551116,2927.33333333342,0.0,49.972147266888776,0.0,0.74002408717165,9.266871264668653e-08,123.2702402875238,1273.333333333328,0.0,21.151598437461608,0.0,0.6797426968476744,1.0952793075547417e-06
6626,,815.5980840189907,2964.666666666744,0.0,144.418248367632,0.0,0.7771938944815902,7.422537583535443e-07,185.28588609164964,1203.8333333333364,0.0,56.59273286381379,0.0,0.7437365343037055,1.582395823527877e-06
6627,,408.56138917189594,2762.3333333334103,0.0,199.44559920451482,0.0,0.9377518464333638,2.4450096258892236e-07,262.2995584273952,1270.6666666666658,0.0,80.27928128494247,0.0,0.6589011949163744,7.85776942015833e-06
6628,,756.9793788354544,3027.000000000071,0.0,123.9572170032735,0.0,0.9004689003829629,1.0598792319190032e-08,188.6074515141026,1241.6666666666633,0.0,48.92711845181851,0.0,0.6075439585725151,7.600709070955936e-07
6629,,731.224614820479,3042.5000000000787,0.0,121.05595031768307,0.0,0.7580162409539445,2.530847738765773e-07,182.32067102154622,1234.9999999999984,0.0,49.60386309670309,0.0,0.6388837230487594,1.9326917077392777e-07
6630,,770.6062719854473,3021.83333333341,0.0,145.0503719918111,0.0,0.8171147236671253,9.297048736179537e-07,194.7567325212966,1251.1666666666654,0.0,56.915992817849485,0.0,0.8534510959288607,4.0211760807472727e-07
6631,,288.1402110098211,2763.8333333334085,0.0,142.92049834847842,0.0,0.7604844041060115,7.496793763804934e-08,217.67429795886446,1283.1666666666645,0.0,57.0728544626909,0.0,0.6121959477862188,2.36847916455303e-07
6632,,806.5825618757186,3014.166666666746,0.0,144.47386557461385,0.0,0.8803578409623478,1.7266485308191603e-06,192.55118383896416,1220.0000000000027,0.0,56.735584897556954,0.0,0.8026350716961208,3.9663373499883065e-06
6633,,773.7290250753392,2958.5000000000828,0.0,145.72750891591178,0.0,0.8768198295677021,1.1946919910778665e-06,183.4716675659697,1220.0000000000002,0.0,51.227347679199625,0.0,0.7173575535373826,1.754061279221436e-06
6634,,361.0513598662255,2791.3333333334026,0.0,188.20459513330326,0.0,0.6867405000835525,2.1945832376042868e-07,250.55984823036798,1268.3333333333278,0.0,81.22599423904786,0.0,0.8651429779122521,6.210961461878724e-07
